id,title,year,description,genres,rating,num_votes,adult
290751,Secret in Their Eyes,2015,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.","['Thriller', 'Mystery', 'Crime']",6.4,1432,True
347183,Haikyu!! the Movie: The End and the Beginning,2015,"Shouyou Hinata, after losing to Kitagawa Daiichi Junior High's setter Tobio Kageyama in his first official volleyball match, transfers to Karasuno High, intent on finally having a proper volleyball team and getting his revenge on Kageyama. Upon arrival at Karasuno, however, Hinata finds out Kageyama has also gone to Karasuno. Initially at odds with each other, the two form an oddball combination and fight together with the other members of the volleyball club. Karasuno reunites with a former rival school, Nekoma High, in a practice match and reignites their school rivalry.","['Animation', 'Drama']",8.398,44,False
283227,A Little Chaos,2015,"A landscape gardener is hired by famous architect Le Nôtre to construct the grand gardens at the palace of Versailles. As the two work on the palace, they find themselves drawn to each other and are thrown into rivalries within the court of King Louis XIV.","['Drama', 'Romance']",6.309,692,False
294016,Trumbo,2015,The career of screenwriter Dalton Trumbo is halted by a witch hunt in the late 1940s when he defies the anti-communist HUAC committee and is blacklisted.,['Drama'],7.167,1688,False
243938,Hot Tub Time Machine 2,2015,"After their first adventure with the Hot Tub Time Machine, Lou and Nick are living very well off their ill-gotten gains, while Jacob still cannot rely on Lou to be a positive role model. When an unknown assailant breaks into Lou's mansion and shoots him, Nick and Jacob take him for another trip in the hot tub. They emerge in the year 2025, where they must figure out who shot Lou and prevent it from happening again.",['Comedy'],5.185,1008,False
347187,Code Geass: Akito the Exiled 4: Memories of Hatred,2015,"While W-0 is away, Leila and the remaining crew at base find themselves surrounded by Britannian Knightmares. Piloting the Vercingetorix, Shin Hyuuga leads the enemy charge, having usurped the position of Grand Master in the Knights of St. Michael. With her core members unavailable, it's up to Leila to protect her comrades, but this may be much tougher than she realizes: a spy lurking among them is finally ready to reveal himself.  Left with no choice but to surrender, Leila arranges a meeting with Shin in order to ensure the safety of her squad. But as negotiations begin to fall apart, Akito and an unexpected ally return in the nick of time to turn things around.","['Action', 'Animation', 'Science Fiction']",6.118,55,False
290764,Tracers,2015,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",['Action'],6.016,1115,False
174751,Jane Got a Gun,2015,"After her outlaw husband returns home shot with eight bullets and barely alive, Jane reluctantly reaches out to an ex-lover who she hasn't seen in over ten years to help her defend her farm when the time comes that her husband's gang eventually tracks him down to finish the job.","['Western', 'Action', 'Drama']",5.83,869,False
223485,Slow West,2015,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.","['Western', 'Drama', 'Adventure', 'Romance', 'Thriller']",6.694,1051,True
329984,From Vegas to Macau II,2015,"Following his confrontation with the nefarious DOA organization, Ken (Chow Yun Fat) is looking forward to going back to enjoying his retirement. His rest is cut abruptly short when his protégé Vincent (Shawn Yue), who's now working for Interpol, asks for Ken's help in taking down the real mastermind behind DOA, Aoi. The two head to Thailand, where DOA's former chief accountant Mark (Nick Cheung) has escaped with his daughter.",['Comedy'],5.029,52,False
277558,Final Girl,2015,"Veronica, the new girl in town, is lured into the woods by a group of senior boys looking to make her a victim. But the boys don't know that Veronica's been trained to handle herself in surprisingly lethal ways.","['Action', 'Drama', 'Thriller']",5.26,736,True
403100,Scared Topless,2015,A group of unsuspecting college students explore a haunted house and get more than they bargained for when the sexual frenzy of the paranormal world reveals itself.,"['Comedy', 'Horror', 'Mystery', 'Romance']",4.19,29,True
225728,Macbeth,2015,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.","['Drama', 'War']",6.442,1523,True
370263,Jochem Myjer: Even Geduld Aub!,2015,"Jochem Myjers fifth show Even geduld AUB! After four sold-out theatre seasons now available on DVD. Halfway through the try-outs in 2011 a tumor was discovered in his spinal cord . The comedian, beloved by young and old, underwent a serious operation and stormed the podium again after a year. With spectacular staging and raving reviews Even geduld AUB! is a must-see for all fans. Recorded at Royal Theatre Carré on 25 and April 26, 2015.",['Comedy'],7.5,6,False
308639,Dope,2015,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.","['Crime', 'Drama', 'Comedy']",7.057,1584,True
250734,Far from the Madding Crowd,2015,"In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a hardworking young sheep farmer; Frank Troy, a handsome and reckless Sergeant; and William Boldwood, a prosperous and mature bachelor.","['Drama', 'Romance']",7.014,1107,False
349498,Flying Colors,2015,"A high school girl, Sayaka Kudō was the bottom of the class. After a year, she improved her deviation value from 30 to 70, then passed Keio University that is considered one of the most difficult to enter in Japan.","['Comedy', 'Drama']",7.534,163,False
342588,The Empire of Corpses,2015,"The story takes place in 19th century Europe, and revolves around John Watson. He is scouted by the government to become a secret agent. However, Watson lives in a world where ""Frankensteins""—human corpses that are re-purposed with a false soul in order to use them as laborers—are used to improve industrial development.","['Animation', 'Horror', 'Science Fiction', 'Thriller']",6.219,128,True
308024,The Overnight,2015,"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family “playdate” becomes increasingly interesting as the night goes on.","['Mystery', 'Comedy']",5.961,357,False
245698,Pawn Sacrifice,2015,"During the height of the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers when he challenges the Soviet Empire.","['Thriller', 'Drama']",6.748,1063,True
115874,Second Origin,2015,"After a massive destruction on Earth, a white girl Alba (14) and a black boy Didac (9), are the only survivors on the Earth. They must start a new world. A Second Origin. Population is over. There are only two survivors. Now, our future depends on them.","['Drama', 'Science Fiction']",4.762,21,False
345235,Monk Comes Down the Mountain,2015,"A monk leaves his monastery and ventures out into the real world for the first time in his life, and ends up in an adventure with a kung-fu master who is guarding a special artifact.",['Action'],5.119,109,False
316410,Bound,2015,"The daughter of a wealthy real estate mogul falls in love with a younger man, and she is introduced to the world of BDSM. With her newly awakened sexual prowess, she is finally able to take control of her life.","['Thriller', 'Drama']",3.8,89,True
347200,Code Geass: Akito the Exiled 3: The Brightness Falls,2015,"After discovering the face of their true enemy, someone who is related to Akito and responsible for the Geass placed upon him, W-0 attempts to return to their base at Castle Weisswolf. However, stranded in Warsaw due to a complication involving their military identification, they are forced to accept the help of local gypsies, allowing the squad to take some time to deepen their bonds. Meanwhile, Britannian advisor Julius Kingsley and his guard Suzaku Kururugi begin working together with the Knights of St. Michael in order to crush the European resistance once and for all, armed with the destructive power of a giant weapon known as the Ark Fleet.","['Action', 'Animation', 'Science Fiction']",6.431,58,False
348892,Bajrangi Bhaijaan,2015,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,"['Comedy', 'Drama', 'Adventure']",7.796,540,False
400823,Trap,2015,"Jeong-min, a scenario writer, was recently dumped by his girlfriend who left for another man. No matter how much he begs she never seems to return to him. To forget everything and concentrate on his scenario, Jeong-min stays in a small inn in a remote country town. There he meets an attractive teenage girl, Yoo-mi who lives with the mysterious landlord.","['Thriller', 'Drama']",4.4,11,True
347754,Curve,2015,A soon-to-be bride on her way to a wedding rehearsal is having second thoughts and decides to take a detour. Her car breaks down and a hitch-hiker offers help. Could it be fate?,"['Horror', 'Thriller']",5.763,535,True
314388,Mountains May Depart,2015,"The life of Tao, and those close to her, is explored in three different time periods: 1999, 2014, and 2025.","['Romance', 'Drama']",6.963,255,False
300693,Truth,2015,"As a renowned producer and close associate of Dan Rather, Mary Mapes believes she’s broken the biggest story of the 2004 election: revelations of a sitting U.S. President’s military service. But when allegations come pouring in, sources change their stories, document authenticity is questioned, and the casualties begin to mount.",['Drama'],6.538,527,False
375177,Aria the Avvenire,2015,"Now that Akari Mizunashi is a Prima Undine and head of the Aria Company with her own apprentice, Ai Aino, she can't help but reminisce about her time as a Single. She has new responsibilities and much less time on her hands, but these changes bring with them new forms of miracles that Neo Venezia can give. Growing up into new roles is hard, but Akari can always count on the friends she's made on Aqua in times of need.","['Animation', 'Comedy', 'Science Fiction', 'Fantasy']",7.6,10,False
336560,Lake Placid vs. Anaconda,2015,A giant alligator goes head to head with a giant Anaconda. The town sheriff must find a way to destroy the two monsters before they kill the whole town.,"['Action', 'Comedy', 'Horror', 'Thriller']",5.0,242,True
248574,Barely Lethal,2015,"A 16-year-old international assassin yearning for a ""normal"" adolescence fakes her own death and enrolls as a senior in a suburban high school. She quickly learns that being popular can be more painful than getting water-boarded.","['Action', 'Comedy', 'Adventure', 'Romance']",5.717,1109,False
339530,Tremors 5: Bloodlines,2015,"When Gummer is hired to capture a deadly creature terrorizing South Africa, he and his new sidekick, Travis Welker, engage in another battle of survival against the fiercely aggressive Graboids.","['Action', 'Adventure', 'Comedy', 'Horror', 'Science Fiction']",5.554,457,True
352173,Drishyam,2015,"When his family stares down the barrel of criminal charges, a commoner channels his street smarts and knowledge of action films to tie the long arm of the law into an investigative Gordian knot.","['Mystery', 'Thriller', 'Drama']",7.532,486,True
360551,The Priests,2015,"To save a girl in danger, a priest and deacon jump into a mysterious case.","['Mystery', 'Thriller', 'Horror']",6.8,138,True
463568,Milk,2015,"Through an intimate and artistic lens, yet investigative and political, Milk brings a universal focus on the politics, commercialization and controversies surrounding birth and infant feeding over the canvas of stunningly beautiful visuals and poignant voices from around the globe.",['Documentary'],7.5,2,False
